Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU29,OUT035,2228.3660200000004
FDJ57,OUT013,3517.0884999999994
FDL56,OUT049,965.0771000000001
FDH60,OUT035,3532.8679599999996
FDN24,OUT018,853.68876
FDD02,OUT017,1630.6773600000001
FDP15,OUT017,3477.0739200000003
FDB28,OUT027,5651.11066
DRC49,OUT045,2552.94352
NCG30,OUT018,1772.1598600000002
FDJ14,OUT049,1009.8854400000002
FDL52,OUT045,664.53498
NCG19,OUT027,6567.7841
NCN41,OUT035,1870.9645799999998
FDW22,OUT013,4005.65254
FDI02,OUT013,1912.3773400000002
FDV51,OUT045,2834.6435
FDV48,OUT046,1190.84988
NCL17,OUT019,2064.51264
FDP46,OUT045,1404.10562
FDU10,OUT045,683.9097599999999
FDT37,OUT010,3262.5531600000004
FDI27,OUT035,583.9066
FDN51,OUT046,4162.3818599999995
FDW07,OUT035,1093.4433400000003
FDN45,OUT049,2782.17846
DRN37,OUT027,4019.6343399999996
DRF48,OUT049,2175.10202
FDP38,OUT019,517.9924
NCX18,OUT027,5048.7614
FDK45,OUT018,2011.78128
FDZ37,OUT049,1116.41344
FDS50,OUT018,3800.9856199999995
NCR54,OUT018,2771.59224
NCS17,OUT035,1541.3935800000002
FDV31,OUT046,2060.9839
DRE27,OUT017,1555.7082799999998
FDN60,OUT013,3037.97882
FDK26,OUT013,3413.75634
FDX37,OUT018,1534.8687400000001
FDW31,OUT046,2818.39798
FDX26,OUT018,3473.079120000001
DRL49,OUT019,1882.6160800000002
FDU49,OUT017,1498.24974
FDY58,OUT046,3543.9202400000004
FDN03,OUT045,3791.19836
NCV06,OUT010,1863.3078799999998
FDH53,OUT045,1384.59768
FDG31,OUT018,1079.66128
NCC06,OUT045,1893.26888
FDS13,OUT049,3906.84782
FDP16,OUT035,4219.8404
FDA35,OUT013,2048.0673800000004
DRP47,OUT018,3015.0087200000003
FDY28,OUT010,2896.0302599999995
FDY20,OUT035,1593.6588800000002
NCH30,OUT017,1526.41308
NCR29,OUT019,1003.49376
NCP05,OUT013,2598.48424
NCF30,OUT019,250.60712000000004
FDA08,OUT035,2526.7775799999995
FDN51,OUT027,5179.65768
FDH12,OUT046,1833.0139799999997
FDY39,OUT017,2710.3386400000004
NCO53,OUT045,3046.76738
FDB40,OUT046,1672.35644
FDH02,OUT049,1297.77736
FDY11,OUT027,1531.7394799999997
FDQ09,OUT019,1232.66212
FDP16,OUT013,5075.99262
NCF55,OUT018,302.87242
FDY09,OUT027,4094.0042000000003
FDY39,OUT045,3233.19138
NCU53,OUT049,1710.1738800000003
NCT41,OUT049,2736.1716800000004
FDJ45,OUT046,474.11618
FDR28,OUT013,3142.10994
FDN08,OUT013,1904.92038
FDJ07,OUT049,1536.26692
FDZ09,OUT027,4635.49934
FDQ14,OUT017,2471.7825000000003
FDY12,OUT027,1378.33916
FDK57,OUT046,2038.2135399999995
FDD20,OUT049,1963.4442
FDS36,OUT018,1706.71172
FDI40,OUT049,1307.36488
FDJ40,OUT045,1752.78508
FDE08,OUT013,2609.13704
DRK01,OUT013,1384.13162
FDC58,OUT049,760.14386
FDE50,OUT046,2858.0796600000003
FDX48,OUT035,2248.9392399999997
DRM35,OUT018,2609.07046
FDG41,OUT013,2048.13396
FDB52,OUT046,4006.7178199999994
FDV19,OUT045,2923.79412
DRG48,OUT017,2480.1715799999997
FDI26,OUT013,3528.8065799999995
FDU11,OUT019,1036.78376
FDF59,OUT019,1854.9188000000001
FDR07,OUT049,1148.23868
NCE06,OUT017,2450.67664
FDE10,OUT046,1557.9720000000002
NCO55,OUT046,1034.1205599999998
FDZ13,OUT013,773.52644
FDT50,OUT017,1644.1931
FDH12,OUT010,1589.1314399999999
FDD21,OUT045,1748.99002
NCM05,OUT013,4975.25708
FDK04,OUT013,647.95656
FDN33,OUT017,1454.70642
NCM18,OUT010,626.1183199999999
DRC25,OUT049,1459.4335999999998
FDT47,OUT017,1656.1109199999999
FDD45,OUT027,2577.7778599999997
NCD07,OUT018,1801.4550599999998
NCY54,OUT010,2242.6807200000003
FDL12,OUT049,635.10662
FDL02,OUT017,1750.98742
FDC60,OUT035,1549.5163400000001
FDR37,OUT017,3877.9520999999995
FDY16,OUT017,3545.3184199999996
FDU26,OUT045,2031.0229
FDN24,OUT013,1337.85852
FDH44,OUT013,2445.88288
FDE23,OUT010,544.22492
FDW60,OUT017,2381.8329200000003
FDQ55,OUT049,2142.8773
FDV32,OUT027,1670.1593
FDV03,OUT010,2606.4738399999997
FDY14,OUT010,3196.30606
NCL55,OUT027,5515.55378
DRF25,OUT017,684.5089800000001
FDX03,OUT046,573.12064
FDF40,OUT045,3492.91996
FDX24,OUT010,1125.00226
FDA25,OUT049,1458.63464
FDH21,OUT018,1872.76224
FDB47,OUT010,3596.9845
FDT34,OUT019,952.56006
FDS39,OUT010,1536.40008
NCU05,OUT046,945.90206
FDE02,OUT049,1366.2216
FDL25,OUT035,1619.15902
FDC50,OUT049,1413.0939199999998
FDZ32,OUT049,1385.13032
FDV14,OUT045,1319.48244
FDR07,OUT045,1394.7178400000003
FDB26,OUT049,778.91942
NCR50,OUT045,2402.5393
FDP01,OUT018,2064.57922
FDH57,OUT045,2247.8073799999997
FDM60,OUT027,564.7981400000001
FDA45,OUT017,3173.2693799999997
FDU55,OUT017,3129.7926400000006
FDH40,OUT035,1162.68654
FDG40,OUT019,432.10420000000005
FDT12,OUT049,4007.7165200000004
DRL59,OUT045,975.79648
FDT47,OUT018,1696.1255
FDI60,OUT017,1050.23292
DRF51,OUT027,791.9690999999999
NCK31,OUT049,535.23662
FDB08,OUT045,2315.3860799999998
FDM44,OUT035,1627.14862
FDD46,OUT018,2449.87768
FDR27,OUT019,1357.6327800000001
FDV56,OUT010,1220.8774600000002
FDM02,OUT049,1023.4011800000001
FDU45,OUT018,1669.56008
FDZ10,OUT017,2109.65388
NCK31,OUT010,542.6935800000001
FDR27,OUT035,2275.3715
FDF33,OUT013,2324.37438
FDJ36,OUT046,1693.1294000000003
FDP33,OUT049,3650.2485
FDG17,OUT046,3940.8702
FDG47,OUT027,3762.7686999999996
NCW29,OUT046,1939.74172
DRH59,OUT017,1579.47734
FDR32,OUT017,3512.36132
FDP48,OUT035,3162.74974
FDG17,OUT035,4331.09558
DRJ59,OUT017,725.12278
FDY48,OUT027,2596.3536799999997
FDB02,OUT046,1526.3464999999999
FDN10,OUT019,1625.81702
NCD55,OUT035,647.4905
FDX34,OUT013,1817.10136
FDZ38,OUT045,2882.7808400000004
DRF37,OUT049,3969.10012
DRL47,OUT019,260.46096
FDL27,OUT035,1021.1374600000001
NCP53,OUT035,3552.1095800000003
FDT03,OUT019,770.79666
FDJ28,OUT035,2549.6811
FDF40,OUT018,3776.61734
FDA32,OUT035,3794.1944599999997
NCP02,OUT017,648.3560400000001
FDZ31,OUT045,3330.79766
NCQ29,OUT013,5013.8069
FDP57,OUT010,1184.7911
FDL32,OUT027,3368.1490399999993
DRB01,OUT035,3609.3017999999997
FDJ40,OUT046,1417.88768
FDO24,OUT018,2742.0973000000004
FDO11,OUT018,3784.34062
FDA56,OUT035,1775.28912
FDF02,OUT045,1625.8836000000001
FDA10,OUT013,2217.18058
NCI55,OUT017,2119.04166
FDZ40,OUT010,802.68848
FDV08,OUT049,633.57528
FDN48,OUT013,1202.7011200000002
FDU57,OUT017,2195.87498
DRF49,OUT013,2187.3527400000003
FDS02,OUT035,3510.1641799999998
FDS43,OUT046,2798.2908199999997
FDT16,OUT013,5725.94658
FDX19,OUT027,5767.29276
FDK15,OUT046,1055.22642
DRA12,OUT049,1592.5936000000002
FDY35,OUT017,698.02472
NCU42,OUT013,3422.8112200000005
FDD26,OUT013,3680.0763400000005
FDR11,OUT018,2467.98744
NCP53,OUT045,4040.0744
FDP34,OUT045,3016.27374
NCV41,OUT019,349.67816
FDN20,OUT018,1760.97442
FDZ16,OUT018,2821.52724
FDZ28,OUT049,1792.9328200000004
NCL55,OUT013,4734.437220000001
NCJ17,OUT046,1154.4972
FDT37,OUT046,3281.59504
FDV51,OUT049,1842.66808
FDZ28,OUT035,1988.1453800000004
FDN27,OUT013,1940.74042
FDS14,OUT019,770.79666
FDZ58,OUT045,2212.51998
FDD46,OUT046,1649.8524000000002
FDJ03,OUT035,601.7500399999999
FDU03,OUT010,1978.62444
FDA33,OUT027,2911.8763
NCW53,OUT035,3132.05636
NCC55,OUT017,565.99658
FDP52,OUT019,2948.1624
FDE39,OUT049,2017.4405799999997
FDB44,OUT035,4087.94542
FDG59,OUT013,656.67854
FDI05,OUT013,1145.10942
FDF59,OUT045,1779.0841800000003
FDM39,OUT019,1157.1604
FDB14,OUT013,1514.42868
NCS05,OUT019,2742.2304599999998
DRJ35,OUT045,1092.7109600000001
FDO31,OUT019,1061.75126
FDA31,OUT046,2742.2970400000004
FDX40,OUT049,569.45874
FDW56,OUT045,3192.0449399999998
FDH09,OUT018,741.56804
FDA52,OUT019,2481.96924
FDF20,OUT019,1474.6804200000001
FDE40,OUT046,537.9664
NCU17,OUT046,1870.03246
NCP14,OUT035,1506.57224
FDN25,OUT027,1699.38792
FDU39,OUT049,650.4866
NCM05,OUT017,3996.2647600000005
FDU07,OUT017,2644.42444
FDF28,OUT049,1907.8499
FDR57,OUT049,1517.6911000000002
FDJ33,OUT013,2097.27
DRH23,OUT035,885.6471599999999
FDQ52,OUT046,3481.8676800000003
DRK13,OUT035,3191.8452
FDP09,OUT046,3172.5370000000003
FDR08,OUT027,2892.5681
FDV50,OUT045,1980.0226200000002
FDT13,OUT049,1817.43426
FDJ27,OUT027,2570.38748
FDH21,OUT046,1973.2980400000001
FDW14,OUT027,2492.28914
FDL52,OUT049,693.96334
FDW28,OUT017,3558.90074
FDL40,OUT049,1368.68506
FDE24,OUT046,1940.807
FDX35,OUT049,3502.30774
FDP46,OUT017,1086.05296
FDX56,OUT045,3775.2191599999996
FDQ45,OUT049,2668.06034
FDK50,OUT027,3843.3970799999997
FDY26,OUT045,3661.7668400000002
FDQ09,OUT017,1711.7052199999998
FDN39,OUT049,2196.8736799999997
FDP13,OUT017,578.2473
FDR51,OUT013,2633.37216
FDZ49,OUT010,2453.2066800000002
FDL28,OUT018,2457.53438
FDZ10,OUT035,2276.9694200000004
FDK38,OUT013,2320.37958
DRL49,OUT027,3429.73554
FDR15,OUT013,2677.5146999999997
FDQ24,OUT035,3833.74298
FDD56,OUT013,3411.1597200000006
NCR42,OUT046,539.49774
FDH52,OUT045,908.41752
FDH57,OUT019,2072.10276
FDR15,OUT010,1123.0714400000002
FDJ34,OUT035,2321.5114399999998
FDW37,OUT035,1153.2321800000002
FDQ23,OUT018,1787.0071999999996
FDP34,OUT013,3268.4122
FDE04,OUT027,4516.454299999999
FDC48,OUT045,997.96762
FDA47,OUT019,2781.51266
FDI35,OUT018,4000.7922
NCV05,OUT013,3293.64602
FDR28,OUT045,3295.4436800000003
FDH31,OUT017,1635.60428
FDP59,OUT019,1143.64466
FDS19,OUT018,1435.66454
FDM60,OUT045,689.6356400000001
FDJ44,OUT018,2806.9462200000003
DRH51,OUT017,1457.96884
DRC25,OUT017,1592.32728
DRE25,OUT013,2230.43
NCX05,OUT049,2388.02486
FDR11,OUT017,2687.4351199999996
DRP47,OUT045,4169.43934
DRC49,OUT019,1834.1458400000004
FDQ47,OUT027,711.6070400000001
FDL20,OUT013,1633.34056
FDM34,OUT035,1970.56826
NCN55,OUT013,4624.11416
FDD41,OUT035,1376.5414999999998
FDE52,OUT049,1176.40202
NCT18,OUT019,2174.7025399999998
FDJ32,OUT018,752.8866399999999
FDE16,OUT046,2669.99116
FDZ09,OUT045,2828.7178800000006
DRZ11,OUT046,1931.2860600000004
FDK41,OUT049,915.5415800000001
FDE56,OUT049,508.4714599999999
FDH34,OUT013,3662.4992199999992
DRI49,OUT013,1065.74606
DRI59,OUT046,2610.7349600000002
DRC36,OUT049,2514.5268599999995
FDS15,OUT019,957.68672
FDI07,OUT018,3019.2032600000002
FDZ15,OUT018,1804.25142
NCX41,OUT027,5154.357279999999
NCO29,OUT019,1859.77914
FDF57,OUT013,2652.48062
FDI33,OUT035,1363.09234
DRJ47,OUT049,2178.8305
FDB34,OUT046,1320.74746
FDY22,OUT027,3516.22296
DRL11,OUT017,2364.05606
FDY46,OUT035,3021.3338200000003
FDG17,OUT013,4546.28214
FDE52,OUT018,1307.49804
DRP47,OUT027,6394.60952
FDO01,OUT010,1598.71896
FDL09,OUT046,1848.32738
FDR57,OUT013,3252.4995799999997
DRD37,OUT035,845.6325800000001
FDQ36,OUT027,655.21378
FDL33,OUT049,2226.16888
FDL48,OUT045,462.33152
FDL28,OUT049,3547.91504
NCN29,OUT046,577.44834
FDO13,OUT035,2801.0206
FDB38,OUT045,2851.02218
FDI36,OUT035,2870.1972199999996
FDI58,OUT035,1392.65386
FDH22,OUT018,1931.6189599999998
FDQ27,OUT013,2072.9683
FDT33,OUT046,2800.22164
FDC56,OUT045,1845.6641799999998
FDF14,OUT046,1982.02002
FDQ39,OUT017,2978.72262
NCM43,OUT017,2799.2229399999997
FDS46,OUT035,2111.1852200000003
FDI22,OUT049,2998.36372
NCE43,OUT045,3274.5375599999998
FDZ36,OUT010,3167.4103400000004
FDR13,OUT019,562.7341600000001
FDP46,OUT018,1346.4473400000002
FDW56,OUT019,518.7913599999999
FDB40,OUT017,2880.05106
FDM28,OUT018,2764.20186
FDV49,OUT013,5014.739020000001
NCS53,OUT018,2069.5727199999997
FDO03,OUT049,3184.45482
FDT15,OUT035,3046.50106
FDD33,OUT049,3070.13696
FDX13,OUT017,4811.47028
FDH60,OUT013,2799.88874
DRH51,OUT046,1045.10626
NCL07,OUT049,640.89908
FDW51,OUT045,3405.5004200000003
FDF21,OUT019,1770.4953599999997
FDH26,OUT019,2068.77376
FDJ03,OUT049,819.53322
FDU35,OUT017,1641.46332
DRL01,OUT018,4213.8482
FDE59,OUT045,696.29364
FDI60,OUT035,966.2089599999999
DRH39,OUT035,1235.45848
FDK36,OUT049,962.7468000000001
FDN52,OUT045,1222.14248
FDU12,OUT017,4186.15092
NCT05,OUT027,6393.21134
FDS37,OUT027,2781.7124000000003
FDK24,OUT017,554.1453399999999
DRF36,OUT013,3413.68976
FDN46,OUT010,1623.28698
NCN06,OUT045,3118.80694
FDD59,OUT035,1368.8848
FDM14,OUT045,1918.5692800000004
FDO10,OUT018,818.7342600000001
FDU35,OUT013,1352.37296
NCA30,OUT018,2779.0492000000004
NCO41,OUT049,1148.63816
FDI24,OUT046,1813.03998
FDZ16,OUT046,2877.45444
FDV47,OUT046,1361.62758
FDV16,OUT045,563.53312
FDZ22,OUT035,1210.29124
FDO20,OUT010,2101.2648
FDW38,OUT013,764.6713
FDW52,OUT045,3004.95514
FDT43,OUT019,133.95896
NCS29,OUT045,4112.9794999999995
NCC31,OUT017,2245.4770799999997
FDA21,OUT017,3034.1171799999997
FDQ55,OUT046,1937.2782599999998
NCE54,OUT049,912.27916
FDD45,OUT017,1290.52014
NCP17,OUT017,882.8507999999999
FDR47,OUT035,3397.9768800000006
DRM35,OUT013,3744.7921
FDR47,OUT019,2908.61388
FDX19,OUT010,3437.5919799999997
FDV22,OUT027,4030.55346
FDQ46,OUT027,3709.0386399999998
DRO47,OUT045,1784.6103200000002
FDB44,OUT010,2729.04762
FDN02,OUT010,3453.43802
FDW10,OUT045,2852.0874599999997
FDJ41,OUT019,2689.3659400000006
FDM50,OUT046,757.08118
FDW10,OUT035,2819.7961599999994
FDY48,OUT049,1524.94832
NCE30,OUT027,4719.32356
FDO04,OUT045,899.8287
FDQ26,OUT010,560.07096
NCX29,OUT018,1958.71702
FDE39,OUT046,1175.53648
NCR54,OUT027,4542.1541799999995
NCP55,OUT027,1937.9440600000003
FDX22,OUT017,3352.5693199999996
FDI05,OUT035,1402.30796
FDC51,OUT027,3550.31192
FDC10,OUT013,2041.8088600000003
FDJ46,OUT045,3869.89592
FDV10,OUT010,788.3072
FDX12,OUT027,5603.23964
FDL43,OUT019,810.4783399999999
DRB13,OUT046,2673.5199000000002
FDF59,OUT027,2323.50884
FDT35,OUT049,2621.38776
NCJ19,OUT035,933.05212
FDT35,OUT018,2782.77768
FDI48,OUT046,761.54204
DRC24,OUT019,625.6522600000001
NCZ05,OUT017,1732.94424
FDJ57,OUT049,2776.65232
FDX11,OUT017,4434.9603799999995
FDE09,OUT035,1547.51894
NCK06,OUT049,1292.78386
DRE37,OUT017,3020.20196
FDV56,OUT046,1692.2638600000002
FDY43,OUT017,2635.10324
FDV35,OUT013,2146.13972
FDF05,OUT019,3350.03928
FDA36,OUT035,3521.88226
FDS13,OUT027,5367.4798599999995
FDU47,OUT013,2664.26528
FDI36,OUT010,2715.26556
FDH48,OUT046,891.30646
FDZ14,OUT013,1788.8048600000002
FDS46,OUT013,2787.17196
FDE21,OUT017,1888.3419600000002
FDA26,OUT049,3381.3984599999994
FDV12,OUT046,1098.7697400000002
FDL46,OUT019,1313.6234000000002
FDN57,OUT013,2838.5717200000004
NCJ18,OUT017,2135.15402
FDO36,OUT045,2548.3495000000003
FDX55,OUT018,3092.9739
FDT25,OUT019,369.71874
FDD16,OUT049,843.3688599999999
NCX18,OUT013,3430.2015999999994
NCG55,OUT018,1795.7957599999997
NCV18,OUT049,1359.4304399999999
NCS18,OUT035,1983.88426
FDC37,OUT045,1704.7809000000002
FDE47,OUT046,1631.6760600000002
DRG49,OUT019,4605.40518
FDC39,OUT049,3307.96072
FDH24,OUT019,1932.35134
FDV39,OUT027,4903.1509399999995
NCL17,OUT045,2171.1072200000003
NCY53,OUT035,2168.64376
FDH52,OUT013,1306.6325000000002
NCD19,OUT018,624.05434
FDI44,OUT046,984.65162
DRD49,OUT027,4752.347240000001
FDN08,OUT035,1726.28624
FDO20,OUT027,6550.739619999999
FDY02,OUT046,3087.5809200000003
FDX23,OUT045,1276.4051800000002
FDX01,OUT017,1529.1428600000002
FDH20,OUT027,2184.62296
NCX41,OUT017,3793.5952399999996
FDD21,OUT027,3494.1184000000003
DRH11,OUT019,389.49300000000005
DRE60,OUT018,3067.60692
FDB10,OUT013,4549.54456
FDH38,OUT013,1854.11984
NCL07,OUT018,522.85274
FDD48,OUT046,1760.9078400000003
NCT54,OUT027,2897.69476
FDF32,OUT027,4377.635
DRH51,OUT045,1117.3455599999998
DRG03,OUT035,2237.55406
NCY42,OUT019,1200.83688
FDH32,OUT017,1923.3630400000002
NCJ06,OUT027,3146.1047399999998
FDH47,OUT027,2535.1000799999997
FDZ08,OUT018,1172.0743200000002
FDK16,OUT017,1418.4869
DRG01,OUT018,1112.1523199999997
NCM53,OUT027,2433.09952
NCB07,OUT035,2878.71946
NCZ06,OUT035,3540.79098
FDU48,OUT049,2090.07936
NCB55,OUT027,1963.1778800000004
FDP15,OUT013,5022.72862
FDF17,OUT046,3278.46578
NCN06,OUT049,2318.3821799999996
DRM48,OUT018,405.27246
FDH10,OUT046,1820.4969400000002
FDC60,OUT018,1601.38216
FDE35,OUT018,901.42662
DRI23,OUT013,2242.14808
NCR38,OUT013,4610.13236
FDP04,OUT035,1217.94794
NCW17,OUT045,1732.81108
FDX34,OUT017,2508.8675599999997
NCK53,OUT045,1801.4550600000002
NCO54,OUT010,736.7077000000002
NCH55,OUT046,2011.51496
FDT44,OUT027,2932.3163600000003
DRG49,OUT046,3091.50914
FDX46,OUT010,562.40126
DRG36,OUT049,2451.94166
FDU37,OUT049,1090.44724
FDK10,OUT049,3068.0064
DRF37,OUT027,4483.69694
FDC44,OUT035,2384.82902
FDP15,OUT046,3762.3692199999996
FDZ27,OUT027,1707.97674
FDY22,OUT019,1514.76158
DRG51,OUT035,2686.3698400000003
FDN58,OUT045,3725.3507400000003
FDW01,OUT049,2691.09702
FDX24,OUT018,1411.1631000000002
FDO51,OUT017,766.13606
FDJ52,OUT027,4018.0364199999995
NCY06,OUT010,1713.96894
FDE20,OUT018,2642.75994
FDT23,OUT010,1038.51484
FDQ51,OUT046,613.33496
FDE35,OUT046,876.8585999999999
FDB46,OUT013,2578.24392
NCG19,OUT035,3317.6814
NCL06,OUT018,2759.2749400000002
FDT36,OUT019,337.62718000000007
FDC56,OUT049,1648.5873799999997
FDJ26,OUT049,2676.58258
FDZ59,OUT017,2853.2859
FDV11,OUT027,5614.0256
FDR13,OUT010,1213.2207600000002
FDI15,OUT018,3287.18776
FDF47,OUT018,3869.23012
NCB54,OUT019,993.63992
NCK19,OUT027,5007.21548
FDX16,OUT017,2739.23436
FDL50,OUT045,2291.88334
NCE31,OUT035,408.93436
DRJ01,OUT049,2199.07082
FDE22,OUT013,2866.7350600000004
FDY20,OUT019,595.95758
NCO14,OUT045,746.62812
NCR50,OUT017,2239.21856
DRM47,OUT017,2834.5769200000004
FDO27,OUT010,1033.6544999999999
FDJ20,OUT027,3602.1111600000004
NCX17,OUT013,4725.648660000001
FDG59,OUT049,587.5685
FDD52,OUT045,1946.33314
FDO48,OUT017,2752.28404
FDC59,OUT019,1194.64494
FDS15,OUT018,1293.2499199999997
FDB47,OUT035,3144.50682
FDV14,OUT019,884.1824
FDB27,OUT013,2390.8878
FDA35,OUT035,1826.1562399999998
FDN51,OUT018,3178.0631399999997
FDO39,OUT019,1229.19996
FDB28,OUT049,2915.0721399999998
DRJ25,OUT046,661.20598
FDH46,OUT027,2335.6264
FDI10,OUT045,3507.90046
FDU21,OUT018,423.31564
FDD09,OUT049,2559.80126
FDD10,OUT046,2022.9001400000002
FDN31,OUT010,2211.72102
FDA46,OUT018,4164.64558
FDM56,OUT046,1471.1516800000002
FDF11,OUT010,3567.7558799999997
FDS32,OUT018,2063.91342
NCM06,OUT013,2169.7756199999994
FDZ26,OUT045,3754.5793599999997
FDO01,OUT013,2768.92904
FDJ46,OUT049,2795.62762
FDG26,OUT019,2209.72362
FDZ38,OUT035,2665.3305600000003
NCO55,OUT013,2214.7171200000003
FDT60,OUT035,1731.4129
FDW37,OUT049,794.69888
NCK42,OUT018,3199.76822
FDA45,OUT046,1749.3895
FDW55,OUT018,3158.02256
FDY44,OUT017,2433.23268
FDQ31,OUT017,1302.3713799999998
FDM09,OUT049,2823.59122
FDH12,OUT018,1800.78926
NCQ43,OUT035,1486.6648200000002
FDT33,OUT035,2423.77832
NCT41,OUT018,2605.0090800000007
DRJ25,OUT010,668.19688
NCQ41,OUT046,3057.42018
NCN17,OUT049,1543.4575599999998
DRO35,OUT027,3162.94948
FDU27,OUT018,519.6569
FDY43,OUT027,4222.703340000001
FDG46,OUT035,1360.16282
DRL49,OUT018,1827.55442
NCB55,OUT049,814.07366
FDK28,OUT049,3688.1991000000003
FDO49,OUT045,738.0393
FDT03,OUT013,3292.18126
FDW33,OUT027,2484.36612
FDR02,OUT035,1988.27854
FDF50,OUT013,2400.40874
FDA40,OUT018,1390.6564600000002
NCT53,OUT018,2341.8849199999995
FDY60,OUT035,2251.6024399999997
FDP44,OUT027,2670.12432
NCQ50,OUT045,3379.6673800000003
NCC30,OUT017,2831.18134
FDQ60,OUT018,2246.4092
FDG41,OUT046,1388.8587999999997
FDQ03,OUT046,3686.00196
FDM03,OUT045,1583.4055600000002
FDZ51,OUT018,1300.1076600000001
DRF51,OUT035,578.1807200000001
FDF39,OUT017,3144.17392
FDW52,OUT035,2713.135
FDY22,OUT049,2265.98372
FDG14,OUT013,2183.95716
FDA57,OUT017,460.0678
FDL45,OUT019,1691.7978000000003
FDX28,OUT046,1334.79584
NCQ54,OUT013,3419.6819600000003
FDH40,OUT045,1188.05352
FDU52,OUT035,2583.9698
FDT60,OUT010,1438.26116
FDK08,OUT045,1340.05566
FDN04,OUT049,2438.02644
FDE50,OUT013,2983.3832200000006
FDI16,OUT049,707.87856
FDM50,OUT049,601.5503000000001
NCV30,OUT049,529.311
FDT44,OUT013,1876.6904600000003
FDY60,OUT013,2875.52362
FDT56,OUT017,842.50332
FDV58,OUT018,2157.59148
FDU04,OUT013,2064.57922
NCN05,OUT027,5169.00488
FDI53,OUT018,2579.5755199999994
FDD34,OUT046,2397.1463200000003
FDW47,OUT027,2595.48814
FDT51,OUT027,3481.5347799999995
FDO27,OUT013,1304.03588
NCQ18,OUT018,1587.53352
NCW05,OUT013,1566.6273999999999
FDI15,OUT010,3709.6378600000003
NCH43,OUT010,2561.59892
FDT40,OUT049,1827.35468
NCG19,OUT017,3332.3289999999993
NCM30,OUT035,618.7945200000001
FDB38,OUT017,2552.2111400000003
FDB22,OUT046,1785.14296
FDC58,OUT046,715.20236
NCI29,OUT013,2958.74862
FDA23,OUT010,1230.19866
DRG48,OUT013,2553.4761599999997
FDV21,OUT013,2542.88994
NCG18,OUT019,1092.9772799999998
FDG40,OUT045,676.7857
FDU24,OUT018,1495.58654
FDA22,OUT049,2903.62038
FDY35,OUT046,415.7921
FDJ15,OUT045,3021.0675
NCW18,OUT018,3405.8998999999994
FDK56,OUT018,2523.1822600000005
FDF44,OUT046,1822.09486
FDP51,OUT049,1532.40528
FDU22,OUT027,2832.37978
FDM28,OUT017,2423.8449
NCL42,OUT046,3297.10818
FDJ15,OUT019,1478.3423200000002
FDI32,OUT018,1591.5949
DRL11,OUT046,2486.0972
DRO59,OUT018,1456.63724
FDA07,OUT019,318.25239999999997
NCO53,OUT013,3560.0326
FDO21,OUT045,5353.96412
FDW39,OUT045,3540.92414
NCV17,OUT013,2229.49788
FDE22,OUT046,2239.28514
NCB06,OUT018,2283.42768
DRF48,OUT017,3013.61054
FDB05,OUT013,4813.20136
FDP28,OUT027,5953.517019999999
FDP23,OUT046,3170.80592
NCS41,OUT018,2316.984
FDS40,OUT018,487.83166
FDA16,OUT017,4175.16522
FDN20,OUT035,3449.5098000000007
FDF04,OUT027,6311.71742
DRG36,OUT018,2691.42992
FDW16,OUT018,1242.78228
FDU09,OUT017,757.0145999999999
FDW01,OUT046,2400.27558
FDB15,OUT045,4803.94674
NCJ17,OUT049,1364.02446
NCT18,OUT018,2495.15208
FDG16,OUT018,3682.80612
FDP27,OUT017,3463.69134
FDQ44,OUT027,2918.4011400000004
FDL50,OUT027,3046.23474
FDW57,OUT027,5114.6756
FDS34,OUT013,2241.4822799999997
NCV30,OUT035,1156.3614400000001
FDD26,OUT018,2200.8019
FDA03,OUT045,3082.2545199999995
FDS27,OUT018,3542.9881199999995
FDM12,OUT013,3022.8651600000003
NCV42,OUT027,2896.4963199999997
NCS41,OUT046,2880.5837
FDN56,OUT018,2179.29656
DRK59,OUT046,3370.5459199999996
NCG18,OUT046,1220.8774600000002
NCN26,OUT017,2167.179
FDI60,OUT027,1410.5638799999997
NCI43,OUT049,779.7849600000001
NCL17,OUT049,2376.906
FDQ19,OUT019,2867.73376
FDY43,OUT049,3121.2038199999997
FDR36,OUT049,760.60992
FDJ58,OUT049,2558.60282
DRY23,OUT045,934.6500399999999
FDK26,OUT027,4351.06958
DRH03,OUT045,1224.4727800000003
FDC10,OUT010,1777.1533600000002
FDD23,OUT013,4783.17378
FDP32,OUT045,2267.24874
FDO31,OUT035,1564.56342
FDQ57,OUT013,2553.47616
FDX32,OUT027,4408.927600000001
FDC39,OUT027,4764.4648
FDU55,OUT046,4420.912
FDL45,OUT013,2195.2091800000003
DRK37,OUT049,2175.10202
FDK22,OUT013,2887.04196
DRG37,OUT027,3581.0718800000004
FDK22,OUT017,2750.35322
DRH36,OUT018,947.89946
DRC36,OUT018,3315.8837399999998
DRE03,OUT027,1257.96252
FDF34,OUT046,1330.33498
FDZ22,OUT046,1256.29802
FDC44,OUT010,2143.80942
FDN31,OUT027,4682.30508
FDO03,OUT017,3596.6516
FDA01,OUT049,582.70816
NCH42,OUT049,3703.7788199999995
FDF46,OUT018,1959.1165
DRL35,OUT046,582.04236
FDW46,OUT049,924.52988
FDB58,OUT046,1399.7113400000003
FDD47,OUT018,2451.74192
